open_time,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,return,log_return,price_range,body_size,is_doji,taker_buy_ratio_base,taker_buy_ratio_quote,volume_ratio,sma_5,ema_5,sma_ratio_5,sma_10,ema_10,sma_ratio_10,sma_20,ema_20,sma_ratio_20,sma_50,ema_50,sma_ratio_50,macd,macd_signal,macd_diff,rsi_7,rsi_14,rsi_21,bb_high_10,bb_low_10,bb_middle_10,bb_width_10,bb_pos_10,bb_high_20,bb_low_20,bb_middle_20,bb_width_20,bb_pos_20,atr_5,atr_ratio_5,atr_10,atr_ratio_10,atr_20,atr_ratio_20,vwap,vwap_dev,obv,obv_change,hour,day_of_week,day_of_month,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,return_lag_1,volume_lag_1,price_range_lag_1,close_lag_1,return_lag_2,volume_lag_2,price_range_lag_2,close_lag_2,return_lag_3,volume_lag_3,price_range_lag_3,close_lag_3,return_lag_6,volume_lag_6,price_range_lag_6,close_lag_6,return_lag_12,volume_lag_12,price_range_lag_12,close_lag_12,return_lag_24,volume_lag_24,price_range_lag_24,close_lag_24,return_lag_48,volume_lag_48,price_range_lag_48,close_lag_48,return_ma_3,return_std_3,volume_ma_3,price_range_ma_3,return_ma_6,return_std_6,volume_ma_6,price_range_ma_6,return_ma_12,return_std_12,volume_ma_12,price_range_ma_12,return_ma_24,return_std_24,volume_ma_24,price_range_ma_24,close_future,future_return,target_direction,target_3class
2025-10-30 20:00:00,106536.39,107652.0,106316.17,107510.91,1205.05225,128999897.2274309,347875,706.22989,75621480.759861,0.009147296994013177,0.009105713862671255,0.01253872033771631,0.009147296994012212,False,0.586057484224555,0.586213496174636,1.1153570799962476,107303.13,107347.8679406463,0.0019363834027019688,107824.50600000001,107894.81589691112,-0.0029083926432268425,109119.6625,108838.58831983317,-0.014743012058068383,111040.1432,110488.99196163115,-0.03178339921313866,-1173.0029674731777,-1014.4229930092093,-158.57997446396837,41.071488701024855,38.52994985655045,38.19884389630801,109511.32428819107,106137.68771180895,107824.50600000001,0.031288217322153186,0.40704511499564816,112145.89645991696,106093.42854008306,109119.6625,0.055466336507715513,0.23419892161171607,1016.6185334839765,0.009455956920873258,994.5413053134356,0.00925060819700385,937.9063969095444,0.008723825302096849,108397.70330293816,-0.008180923358309146,-18523.780069999997,-0.06108076902140758,20,3,30,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.002814565615742559,1440.69222,0.007996099481930094,106536.39,-0.006043538972127727,766.54153,0.007115950821445187,106837.09,-0.006083338257297677,1492.47982,0.012479219947961081,107486.69,0.006117229145505609,1206.17345,0.007096443601822896,108285.54,-0.005858213297473491,1187.21618,0.007055878093562629,110714.31,0.007171547360809827,728.51015,0.010257411424438739,111433.46,-0.007757411184573071,1738.00789,0.01212518361494849,112808.05,9.639746871429693e-05,0.008002852859877714,1137.428666666667,0.00921692354703053,-0.0011791121294578895,0.006341009255339363,1098.7046983333332,0.009275318774096241,-0.0024266909989000365,0.006097985264832696,1158.3125966666666,0.00855258617448008,-0.001464846537357442,0.007524177439355486,1080.4183445833335,0.00899183857949752,107907.68,0.0036905091771612074,1,1
2025-10-30 21:00:00,107510.91,107950.0,107400.0,107907.68,846.16919,91093487.1513225,163873,508.13145,54690357.2058198,0.003690509177161516,0.003683715956666489,0.005115759879624764,0.0036905091771612074,False,0.6005080969610758,0.6003761510959545,0.7700868241605124,107255.75200000001,107534.47196043088,0.00607825676323559,107643.545,107897.15482474546,0.0024537932115666905,108992.0085,108749.93038461095,-0.009948697293801101,110924.49699999999,110387.76404156719,-0.027197031148220807,-1102.0919178462646,-1031.9567779766203,-70.13513986964426,46.495512710208295,41.43228219090575,40.342449793175334,108776.71888813007,106510.37111186993,107643.545,0.021054191184988653,0.6165465436331652,111996.5020713778,105987.51492862219,108992.0085,0.05513236452335925,0.3195488733387531,923.2948267871813,0.008556340260369751,950.087174782092,0.008804629798194198,918.5110770640671,0.008512008385908973,108217.18125325952,-0.0028600010615243915,-17677.610879999997,-0.04568015744099685,21,3,30,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.009147296994013177,1205.05225,0.01253872033771631,107510.91,-0.002814565615742559,1440.69222,0.007996099481930094,106536.39,-0.006043538972127727,766.54153,0.007115950821445187,106837.09,-0.0053006153914917364,1019.91386,0.009442073244496984,107711.56,-0.00490108279589152,659.11121,0.006221688957822521,110171.69,0.0016494148166985578,405.07841,0.0038765738653874326,111617.26,0.0016519211173315895,726.23538,0.00899341846614589,112994.4,0.0033410801851440444,0.005988582030749416,1163.9712200000006,0.008550193233090388,0.00031940863198431924,0.006233699183912925,1069.7472533333334,0.008554266546617539,-0.001710725001145617,0.006282630476169172,1173.9007616666668,0.0084604254179636,-0.0013798009390048188,0.007572289711336576,1098.7971270833334,0.009043471330090742,107912.81,4.7540638442084765e-05,1,0
2025-10-30 22:00:00,107907.67,107939.0,107472.0,107912.81,333.78851,35948241.152016,123333,168.12656,18105127.779386,4.754063844214507e-05,4.7539508421807774e-05,0.004327773920055514,4.763331466613024e-05,True,0.503691873620704,0.5036443286007791,0.3050889404473594,107340.976,107660.58464028726,0.005327266634784111,107596.04,107900.00122024628,0.002944067458151567,108838.353,108670.20463369563,-0.008503831365492265,110826.59220000001,110290.70702032925,-0.02629136331063464,-1033.5661448582832,-1032.278651352953,-1.2874935053303034,46.56969651462635,41.47076082725342,40.37052850246887,108636.45130762781,106555.62869237218,107596.04,0.019339211882290812,0.6522330628622884,111731.50678717473,105945.19921282528,108838.353,0.053164233148115754,0.3400460072142876,832.035861429745,0.007710260361394239,901.7784573038829,0.00835654689469952,895.9355232108637,0.008302401941074287,107991.90259219517,-0.0007323937285727574,-17343.822369999998,-0.018881992157528393,22,3,30,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.003690509177161516,846.16919,0.005115759879624764,107907.68,0.009147296994013177,1205.05225,0.01253872033771631,107510.91,-0.002814565615742559,1440.69222,0.007996099481930094,106536.39,0.004020088465899185,667.54851,0.006079848811027796,108144.57,-0.0005985203639882197,573.15523,0.0036522997561620934,110105.75,-0.005277499196808755,447.25113,0.005991725652465878,111028.2,0.002032667105626551,336.06989,0.003984356394267349,113224.08,0.004295115603205613,0.004579907546064568,795.003316666667,0.007327418045798863,-0.00034268267259185414,0.005967306246151266,1014.1205866666668,0.008262254064788825,-0.0016568865842764198,0.0062957822728889855,1153.9535349999999,0.008516714931621386,-0.001157924279202698,0.007531019603247274,1094.0695179166667,0.008974140007906977,108322.88,0.0038000122506305694,1,1
2025-10-30 23:00:00,107912.81,108334.53,107600.01,108322.88,797.95117,86185186.7852287,179378,383.68757,41447866.3580618,0.0038000122506309797,0.003792810442950974,0.006806606185122378,0.0038000122506305694,False,0.4808409141065506,0.480916360503445,0.7368869346399967,107638.134,107881.34976019152,0.0063615558403300465,107665.612,107976.88827111058,0.006104716146414058,108716.92349999999,108637.12609715319,-0.0036244909009952586,110733.1618,110213.53733325753,-0.02176657616228006,-935.3871928607696,-1012.9003596545164,77.51316679374679,52.68733400091895,44.603805717347335,42.636614725233926,108794.33951750978,106536.8844824902,107665.612,0.020967280017127186,0.7911544149478038,111479.6210031607,105954.22599683928,108716.92349999999,0.050823688055530024,0.4286850081209652,812.5326891437968,0.0075010255372061916,885.0526115734949,0.008170504805387497,887.8647470503207,0.008196465484025525,107893.81907866623,0.003976696023902004,-16545.871199999998,-0.046007803411330706,23,3,30,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,4.754063844214507e-05,333.78851,0.004327773920055514,107912.81,0.003690509177161516,846.16919,0.005115759879624764,107907.68,0.009147296994013177,1205.05225,0.01253872033771631,107510.91,-0.006083338257297677,1492.47982,0.012479219947961081,107486.69,-0.0035280627941775,551.05951,0.004104690263677929,109717.29,-0.009068957255904397,1066.79122,0.012109896404696037,110021.29,-0.002875978325458717,383.04632,0.003925931656940427,112898.45,0.002512687355411547,0.0021355816497885417,659.3029566666671,0.005416713328267552,0.0013045424120629219,0.005403154837395761,898.3658116666667,0.007316818437649041,-0.0010462136638757131,0.006451264895008367,1174.52784,0.008741874591741756,-0.0006217172164303906,0.007400264841379344,1082.8678491666667,0.008753169582091408,109317.21,0.009179316502662318,1,1
2025-10-31 00:00:00,108322.87,109586.94,108275.28,109317.21,1084.42941,118016216.8721754,267805,638.38208,69467646.8238654,0.009179316502663237,0.009137442630888086,0.012108800293048758,0.009179409666674446,False,0.5886801612970947,0.5886279755866647,0.9849619590981051,108194.298,108359.96984012768,0.010378661544528933,107768.77900000001,108220.58313090866,0.01436808521315669,108754.02050000001,108701.89599266241,0.005178562570842482,110655.02440000001,110178.38724175724,-0.012089956215398767,-768.4869063343795,-964.017668990489,195.53076265610957,64.26274907528835,51.39754907843828,47.697215995742056,109241.47658626673,106296.08141373329,107768.77900000001,0.0273306907609407,1.0257124797477963,111528.01552125337,105980.02547874665,108754.02050000001,0.05101411439318886,0.6015123487387363,912.3581513150381,0.008345969964975821,927.7133504161459,0.00848643457344055,909.0545096978049,0.008315749274041313,107895.42879000858,0.013177399876304669,-15461.441789999997,-0.06554078639268035,0,4,31,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0038000122506309797,797.95117,0.006806606185122378,108322.88,4.754063844214507e-05,333.78851,0.004327773920055514,107912.81,0.003690509177161516,846.16919,0.005115759879624764,107907.68,-0.006043538972127727,766.54153,0.007115950821445187,106837.09,-0.012116868726888885,1449.48653,0.013646722086118524,108387.86,0.00489168959934938,649.59178,0.008002359543105995,110559.48,-0.0040352192612032045,505.29871,0.004035308193806411,112442.88,0.004342289797245454,0.004589976177690288,738.7230300000004,0.007747726799408884,0.0038416849911947493,0.004803449242629814,951.3471250000001,0.008148960016249636,0.0007284684385869636,0.006045397280622997,1144.1064133333332,0.008613714442319275,-0.0004430660954589799,0.007588511830714928,1100.98608375,0.00892427128000569,109619.77,0.0027677252282597587,1,0
2025-10-31 01:00:00,109317.21,110042.16,109180.0,109619.77,1402.71517,153908398.1543772,255632,669.93117,73502027.9680341,0.002767725228260076,0.0027639021293574166,0.00788677281463664,0.0027677252282597587,False,0.47759601116684586,0.4775699627144985,1.2353852428841092,108616.06999999999,108779.9032267518,0.00924080571125363,107959.6,108474.98074347072,0.01537769684205803,108722.5945,108789.3125647898,0.008251969189255526,110589.4508,110156.48068325696,-0.008768293838112728,-604.8310475876788,-892.180344709927,287.34929712224823,67.11861015010383,53.27531412127576,49.13102274676469,109801.4319770489,106117.76802295112,107959.6,0.0341207632679024,0.9506844328575865,111441.8653904518,106003.32360954821,108722.5945,0.05002218541522283,0.6649661869186352,902.3185210520311,0.008231348424211698,921.1580153745317,0.008403210619530106,906.7097842129148,0.00827140746794882,107975.81020802794,0.015225260072646248,-14058.726619999998,-0.0907234389296886,1,4,31,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.009179316502663237,1084.42941,0.012108800293048758,109317.21,0.0038000122506309797,797.95117,0.006806606185122378,108322.88,4.754063844214507e-05,333.78851,0.004327773920055514,107912.81,-0.002814565615742559,1440.69222,0.007996099481930094,106536.39,-0.007018313674612586,2868.53704,0.012257276783579555,107627.16,-0.0008929130274490937,575.63954,0.004231839730070665,110460.76,0.000508258059558786,916.66416,0.00778839956681933,112500.03,0.005249017993851431,0.0034426499822687528,1095.031916666667,0.008934059764269258,0.004772066798528522,0.003661138585690199,945.0176166666669,0.00813073890503406,0.0015439716804930188,0.005544698530868196,1021.9545908333333,0.0082495057782407,-0.0002905395014710978,0.007615816623802796,1135.4475683333333,0.009076560158529272,108857.99,-0.00694929390930057,0,-1
2025-10-31 02:00:00,109619.77,109685.32,108565.26,108857.99,866.79172,94589925.7506165,225136,364.69372,39774976.9921457,-0.006949293909301213,-0.00697355270521549,0.010217682449068358,0.00694929390930057,False,0.4207397366414536,0.4204990825028368,0.7529321111067184,108806.13200000001,108805.93215116789,0.0004766091674868189,108030.942,108544.61879011239,0.007655658505596907,108627.0935,108795.85327290506,0.002125588493169017,110517.75300000001,110105.55947999199,-0.01501806682596829,-530.4867588534835,-819.8416275386384,289.3548686851549,54.35864703780196,48.22352966235407,45.81098659020283,109949.57239283333,106112.31160716666,108030.942,0.03552001597529639,0.7155308294609865,111181.47676928643,106072.71023071358,108627.0935,0.047030316047003286,0.5451961345759699,945.8668168416273,0.008688997627473558,941.0482138370796,0.008644732590019282,917.3772950022696,0.00842728489660874,107957.1861905921,0.008344083809460442,-14925.518339999997,0.061655066168432304,2,4,31,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.002767725228260076,1402.71517,0.00788677281463664,109619.77,0.009179316502663237,1084.42941,0.012108800293048758,109317.21,0.0038000122506309797,797.95117,0.006806606185122378,108322.88,0.009147296994013177,1205.05225,0.01253872033771631,107510.91,0.006117229145505609,1206.17345,0.007096443601822896,108285.54,0.004754267488291886,488.21463,0.006164633138919933,110985.92,0.0014819551603675318,352.69724,0.003249154689114006,112666.75,0.0016659159405407002,0.008120560709403661,1117.978766666667,0.010071085185584585,0.0020893016479761237,0.005330740345948426,888.6408616666668,0.007743899256926069,0.000455094759259117,0.005840092939194085,993.67278,0.008509609015511154,-0.0007781878930374769,0.007653350943551499,1151.2216137500002,0.009245437213118789,109227.86,0.0033977294638635287,1,0
2025-10-31 03:00:00,108858.0,109324.4,108613.11,109227.86,820.345,89451500.1649934,211704,482.32419,52590952.5863241,0.0033977294638638522,0.0033919702229835715,0.006534108655311766,0.0033976372889449246,False,0.5879528612889948,0.5879270050174678,0.7076788714460095,109069.14199999999,108946.57476744527,0.0014552053594589776,108205.05900000001,108668.8444646374,0.00945243234874904,108520.15049999999,108836.99677072364,0.006521457044882606,110452.30960000001,110071.13989254134,-0.011085776335906461,-436.68907669591135,-743.211117370093,306.52204067418165,58.79589113709805,50.669432116217855,47.6156548004781,110208.66491165923,106201.45308834079,108205.05900000001,0.03703349788218381,0.7552400634377845,110767.41552020084,106272.88547979914,108520.15049999999,0.04141654816817905,0.6574601779567113,898.9514534733005,0.00823005644780753,918.072392453371,0.008405111960019055,907.0729302521559,0.008304409976100172,108029.68983731799,0.011091119158874091,-14105.173339999998,-0.0549625802811482,3,4,31,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.006949293909301213,866.79172,0.010217682449068358,108857.99,0.002767725228260076,1402.71517,0.00788677281463664,109619.77,0.009179316502663237,1084.42941,0.012108800293048758,109317.21,0.003690509177161516,846.16919,0.005115759879624764,107907.68,-0.0053006153914917364,1019.91386,0.009442073244496984,107711.56,-0.002112430117261699,628.73987,0.004029790082400172,110751.47,-0.0012715375210521351,301.5613,0.0029021872025239647,112523.49,-0.00026127973905909485,0.0058005496713879785,1029.9506300000005,0.008212854639672255,0.0020405050290931794,0.005314466940670419,884.3368300000001,0.007980290719540569,0.0011799568305387493,0.005595447340305095,977.0420416666666,0.008267278633079054,-0.0005485979104905789,0.0076941252612270465,1159.2051608333334,0.00934978382032344,110084.02,0.007838293270598958,1,1
2025-10-31 04:00:00,109227.87,110215.0,109114.88,110084.02,1133.07928,124423019.2464421,210366,652.257,71627480.4438794,0.007838293270599594,0.007807733437316941,0.010071788454722177,0.007838201001263968,False,0.5756499227434849,0.5756770803158885,1.0699084064575686,109421.37,109325.72317829684,0.006055946841005078,108529.75200000001,108926.1491074306,0.01432112366745164,108488.63600000001,108955.76088779759,0.014705540218883817,110400.655,110071.64499479462,-0.0028680536361850306,-289.92668666709505,-652.5542312294934,362.6275445623984,67.36430276823165,55.866576897081615,51.53830723602904,110592.85562659363,106466.64837340638,108529.75200000001,0.038019134634960504,0.8766819998657722,110626.97596279718,106350.29603720285,108488.63600000001,0.03942053364551416,0.8730426470411037,939.1851627786394,0.008531530396315053,936.2771532080335,0.00850511412290311,916.7252837395478,0.008327505515691237,108169.36421095586,0.01770053658917638,-12972.094059999998,-0.0803307589837815,4,4,31,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0033977294638638522,820.345,0.006534108655311766,109227.86,-0.006949293909301213,866.79172,0.010217682449068358,108857.99,0.002767725228260076,1402.71517,0.00788677281463664,109619.77,4.754063844214507e-05,333.78851,0.004327773920055514,107912.81,0.004020088465899185,667.54851,0.006079848811027796,108144.57,-0.01964940059034881,3536.96505,0.02561022209364371,108575.27,0.0025511117723062693,311.50456,0.003315485504404096,112810.55,0.0014289096083874113,0.007587843723237871,940.0720000000005,0.008941193186367434,0.003338963801119421,0.00566999584924768,1017.5519583333335,0.008937626475318346,0.0014981405642637835,0.005873295080287179,1015.8362725000001,0.008599940270053586,0.0005967226670489378,0.006710170802517098,1059.04325375,0.008702349085368375,109899.15,-0.001679353642790235,0,0
2025-10-31 05:00:00,110084.02,110084.03,109691.92,109899.15,939.00824,103155148.4865938,122702,404.23188,44408776.6071141,-0.001679353642790371,-0.0016807653378306685,0.003561915707656433,0.001679353642790235,False,0.43048810732022447,0.4305047034359659,0.8962898679634702,109537.758,109516.8654521979,0.003299245909250459,108866.028,109103.05836062503,0.009489847466372936,108475.00899999999,109045.60746991211,0.013128747470211088,110348.1682,110064.88048519484,-0.004069104248256683,-186.38536471666885,-559.3204579269286,372.93509321025977,64.01100045605071,54.53064137665266,50.67791232642438,110587.87988361363,107144.17611638638,108866.028,0.031632492068388175,0.8000031564340462,110573.37284152875,106376.64515847123,108475.00899999999,0.038688428991576554,0.8393455824500998,829.7701302229118,0.007550287060662766,881.8604378872302,0.008024269868212357,890.4945195525704,0.008102833548325802,108314.13959360635,0.0146334579431683,-13911.102299999997,0.0723867893384671,5,4,31,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.007838293270599594,1133.07928,0.010071788454722177,110084.02,0.0033977294638638522,820.345,0.006534108655311766,109227.86,-0.006949293909301213,866.79172,0.010217682449068358,108857.99,0.0038000122506309797,797.95117,0.006806606185122378,108322.88,-0.006083338257297677,1492.47982,0.012479219947961081,107486.69,0.015408849547415171,1212.17428,0.018554687320111566,110248.29,0.002025962997255215,640.93765,0.005067433403397278,113039.1,0.0031855563638910254,0.0047623695530958545,964.1441733333337,0.006722604272563458,0.0024257361522158627,0.006011843319900318,1041.0614699999999,0.008396844729074022,0.0018651392821393924,0.005480983137659546,969.7136408333332,0.00785683158336153,-0.00011528579920962641,0.005931571739354435,1047.6613354166668,0.008077650268182744,109650.0,-0.002267078498787038,0,0
